/opt/MyData06/IMG/center_2019_08_11_15_35_48_328.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_48_328.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_48_328.jpg,0,0,0,2.739082E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_48_407.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_48_407.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_48_407.jpg,0,0,0,2.40199E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_48_493.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_48_493.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_48_493.jpg,0,0,0,3.203389E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_48_584.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_48_584.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_48_584.jpg,0,0,0,1.820808E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_48_673.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_48_673.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_48_673.jpg,0,0,0,5.962254E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_48_747.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_48_747.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_48_747.jpg,0,0,0,5.891335E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_48_826.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_48_826.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_48_826.jpg,0,0,0,1.569483E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_48_913.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_48_913.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_48_913.jpg,0,0,0,1.34693E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_48_993.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_48_993.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_48_993.jpg,0,0,0,1.207161E-05
/opt/MyData06/IMG/center_2019_08_11_15_35_49_080.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_080.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_080.jpg,0,0,0,1.185389E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_49_170.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_170.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_170.jpg,0,0,0,2.409291E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_49_259.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_259.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_259.jpg,0,0,0,3.238702E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_49_342.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_342.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_342.jpg,0,0,0,4.301492E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_49_426.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_426.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_426.jpg,0,0,0,4.999564E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_49_511.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_511.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_511.jpg,0,0,0,6.229157E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_49_588.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_588.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_588.jpg,0,0,0,1.418749E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_49_680.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_680.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_680.jpg,0,0,0,1.867215E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_49_759.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_759.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_759.jpg,0,0,0,1.612317E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_49_840.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_840.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_840.jpg,0,0,0,1.613272E-06
/opt/MyData06/IMG/center_2019_08_11_15_35_49_917.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_917.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_917.jpg,0,0.07595086,0,0.04975224
/opt/MyData06/IMG/center_2019_08_11_15_35_49_996.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_49_996.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_49_996.jpg,-0.15,0.2974141,0,0.2481617
/opt/MyData06/IMG/center_2019_08_11_15_35_50_076.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_076.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_076.jpg,-0.35,0.5333576,0,0.6481034
/opt/MyData06/IMG/center_2019_08_11_15_35_50_155.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_155.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_155.jpg,-0.4614272,0.7747078,0,1.314578
/opt/MyData06/IMG/center_2019_08_11_15_35_50_227.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_227.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_227.jpg,-0.2282524,0.541533,0,1.792665
/opt/MyData06/IMG/center_2019_08_11_15_35_50_313.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_313.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_313.jpg,0,0.303993,0,2.156821
/opt/MyData06/IMG/center_2019_08_11_15_35_50_395.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_395.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_395.jpg,0,0.05819035,0,2.29521
/opt/MyData06/IMG/center_2019_08_11_15_35_50_468.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_468.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_468.jpg,0,0,0,2.27651
/opt/MyData06/IMG/center_2019_08_11_15_35_50_554.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_554.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_554.jpg,0,0.1707845,0,2.309241
/opt/MyData06/IMG/center_2019_08_11_15_35_50_637.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_637.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_637.jpg,-0.2,0.4189024,0,2.658283
/opt/MyData06/IMG/center_2019_08_11_15_35_50_718.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_718.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_718.jpg,-0.004737139,0.6622832,0,3.202996
/opt/MyData06/IMG/center_2019_08_11_15_35_50_799.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_799.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_799.jpg,0,0.9063485,0,3.972202
/opt/MyData06/IMG/center_2019_08_11_15_35_50_892.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_892.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_892.jpg,0,1,0,5.130432
/opt/MyData06/IMG/center_2019_08_11_15_35_50_981.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_50_981.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_50_981.jpg,0,1,0,6.055175
/opt/MyData06/IMG/center_2019_08_11_15_35_51_068.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_068.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_068.jpg,0,1,0,6.972744
/opt/MyData06/IMG/center_2019_08_11_15_35_51_160.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_160.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_160.jpg,0,1,0,8.109689
/opt/MyData06/IMG/center_2019_08_11_15_35_51_244.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_244.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_244.jpg,-0.05,0.827245,0,8.93901
/opt/MyData06/IMG/center_2019_08_11_15_35_51_322.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_322.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_322.jpg,-0.25,0.5911634,0,9.53581
/opt/MyData06/IMG/center_2019_08_11_15_35_51_398.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_398.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_398.jpg,-0.4196305,0.3625605,0,9.854994
/opt/MyData06/IMG/center_2019_08_11_15_35_51_477.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_477.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_477.jpg,-0.1828644,0.1257944,0,9.990067
/opt/MyData06/IMG/center_2019_08_11_15_35_51_555.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_555.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_555.jpg,-0.07765608,0,0,9.926552
/opt/MyData06/IMG/center_2019_08_11_15_35_51_638.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_638.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_638.jpg,-0.2022057,0,0,9.840816
/opt/MyData06/IMG/center_2019_08_11_15_35_51_720.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_720.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_720.jpg,0,0,0,9.759686
/opt/MyData06/IMG/center_2019_08_11_15_35_51_804.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_804.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_804.jpg,-0.15,0,0,9.678054
/opt/MyData06/IMG/center_2019_08_11_15_35_51_883.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_883.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_883.jpg,-0.08369136,0,0,9.590214
/opt/MyData06/IMG/center_2019_08_11_15_35_51_972.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_51_972.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_51_972.jpg,0,0,0,9.489914
/opt/MyData06/IMG/center_2019_08_11_15_35_52_060.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_52_060.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_52_060.jpg,0,0,0,9.413397
/opt/MyData06/IMG/center_2019_08_11_15_35_52_138.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_52_138.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_52_138.jpg,0,0,0,9.337708
/opt/MyData06/IMG/center_2019_08_11_15_35_52_213.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_52_213.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_52_213.jpg,-0.15,0,0,9.257221
/opt/MyData06/IMG/center_2019_08_11_15_35_52_299.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_52_299.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_52_299.jpg,-0.35,0,0,9.152328
/opt/MyData06/IMG/center_2019_08_11_15_35_52_379.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_52_379.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_52_379.jpg,-0.3297994,0,0,9.053554
/opt/MyData06/IMG/center_2019_08_11_15_35_52_464.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_52_464.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_52_464.jpg,-0.07524347,0,0,8.9821
/opt/MyData06/IMG/center_2019_08_11_15_35_52_531.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_52_531.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_52_531.jpg,-0.2752435,0,0,8.905024
/opt/MyData06/IMG/center_2019_08_11_15_35_52_614.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_52_614.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_52_614.jpg,-0.2008087,0,0,8.827688
/opt/MyData06/IMG/center_2019_08_11_15_35_52_701.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_52_701.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_52_701.jpg,-0.08121018,0,0,8.753485
/opt/MyData06/IMG/center_2019_08_11_15_35_52_785.jpg,/opt/MyData06/IMG/left_2019_08_11_15_35_52_785.jpg,/opt/MyData06/IMG/right_2019_08_11_15_35_52_785.jpg,-0.2041576,0,0,8.676332
